Saat,Yuk Tahmin Plani (MWh),Ikili Anlasma (MWh),PTF (TL/MWh)Okuma Yukumlulu,SAM (MWh),SSM(MWh),KGUP (MWh),SMF (TL/MWh),YAL (0) Kodlu (MWh),YAL (1) Kodlu (MWh),YAL (2) Kodlu (MWh),YAL Teslim Edilmeyen (MWh),YAT (0) Kodlu (MWh),YAT (1) Kodlu (MWh),YAT (2) Kodlu (MWh),YAT Teslim Edilmeyen (MWh)
07.09.2019 23:00,36600.00,23279.00,305.36,18113.30,18113.30,32298.70,255.36,99.17,0.00,0.00,0.00,946.00,0.00,0.00,276.31
08.09.2019 00:00,34700.00,22891.80,303.33,16397.40,16397.40,30508.79,251.00,112.50,0.00,0.00,0.00,1188.00,0.00,0.00,208.56
08.09.2019 01:00,32400.00,21613.50,302.93,16262.10,16262.00,28826.05,272.93,356.63,0.00,0.00,0.00,1179.93,0.00,0.00,169.30
08.09.2019 02:00,31600.00,21168.50,302.08,15654.50,15654.50,27482.82,251.00,179.17,0.00,0.00,0.00,1133.00,0.00,0.00,150.74
08.09.2019 03:00,30600.00,20768.70,303.46,15084.50,15084.40,26920.35,233.00,0.00,0.00,0.00,0.00,1284.00,0.00,0.00,299.42
08.09.2019 04:00,30000.00,20636.20,301.18,14143.70,14143.70,26274.92,231.18,0.00,0.00,0.00,0.00,2097.85,0.00,0.00,813.33
08.09.2019 05:00,29400.00,20480.60,300.00,13920.10,13920.10,26010.24,270.00,55.47,0.00,0.00,0.00,1218.03,0.00,0.00,197.60
08.09.2019 06:00,28200.00,20273.30,206.00,13412.40,13412.40,24431.91,180.00,0.00,0.00,0.00,0.00,1020.37,0.00,0.00,454.13
08.09.2019 07:00,27900.00,20044.30,206.00,13594.70,13594.70,24489.54,90.00,0.00,0.00,0.00,0.00,776.67,0.00,0.00,289.32
08.09.2019 08:00,28500.00,21366.40,249.99,14414.90,14414.90,25136.22,90.00,127.68,0.00,0.00,0.00,1284.00,0.00,0.00,482.72
08.09.2019 09:00,29900.00,22804.30,174.99,15130.40,15130.40,26375.49,90.00,0.00,0.00,0.00,0.00,1224.00,0.00,0.00,450.38
08.09.2019 10:00,30900.00,23242.50,250.01,16289.10,16289.10,27405.69,30.00,10.30,0.00,0.00,0.00,1582.83,0.00,0.00,341.00
08.09.2019 11:00,31800.00,23317.50,282.88,17365.90,17365.90,27851.64,241.00,0.00,0.00,0.00,0.00,1276.20,0.00,0.00,354.18
08.09.2019 12:00,32200.00,23372.80,288.98,17517.90,17518.00,28037.51,241.00,0.00,0.00,0.00,0.00,1532.00,0.00,0.00,481.96
08.09.2019 13:00,33100.00,23473.70,299.99,17961.80,17961.80,28555.30,251.00,0.00,0.00,0.00,0.00,1713.00,0.00,0.00,404.70
08.09.2019 14:00,33700.00,23470.50,291.99,18063.40,18063.40,28858.63,251.00,0.00,0.00,0.00,0.00,1442.00,0.00,0.00,225.77
08.09.2019 15:00,34100.00,23515.70,282.89,17839.60,17839.60,29241.00,251.00,0.00,0.00,0.00,0.00,1960.67,0.00,0.00,556.83
08.09.2019 16:00,34500.00,23501.40,300.59,17716.30,17716.30,29993.70,220.00,16.67,0.00,0.00,0.00,2495.40,0.00,0.00,609.90
08.09.2019 17:00,35100.00,23178.00,303.06,17654.90,17654.90,30747.66,256.00,13.50,0.00,0.00,0.00,1607.65,0.00,0.00,431.62
08.09.2019 18:00,35800.00,23047.70,305.74,17626.30,17626.20,31912.42,256.00,41.67,0.00,0.00,0.00,1267.48,0.00,0.00,324.76
08.09.2019 19:00,37200.00,23390.70,309.03,18815.90,18815.90,33454.68,256.00,100.00,0.00,0.00,0.00,1577.92,0.00,0.00,538.51
08.09.2019 20:00,38300.00,23446.70,310.82,19514.60,19514.50,34210.49,260.82,0.00,0.00,0.00,0.00,1000.83,0.00,0.00,173.13
08.09.2019 21:00,37600.00,23311.20,309.45,18914.00,18914.00,33484.79,256.00,0.00,0.00,0.00,0.00,1163.58,0.00,0.00,222.78
08.09.2019 22:00,36800.00,23297.70,307.10,18179.90,18179.80,32562.01,256.00,0.00,0.00,0.00,0.00,1063.20,0.00,0.00,176.77
08.09.2019 23:00,35300.00,22999.40,304.37,17001.80,17001.70,31129.00,256.00,0.00,0.00,0.00,0.00,930.83,0.00,0.00,138.37
09.09.2019 00:00,34200.00,23561.80,301.24,15847.10,15847.10,29350.23,251.24,84.23,0.00,0.00,0.90,1392.00,0.00,0.00,331.80
09.09.2019 01:00,32700.00,22104.70,301.07,15786.10,15786.10,27776.48,266.07,270.83,0.00,0.00,0.00,1342.00,0.00,0.00,320.04
09.09.2019 02:00,31400.00,21789.70,274.47,15153.60,15153.50,26577.92,241.20,58.33,0.00,0.00,0.00,907.30,0.00,0.00,219.62
09.09.2019 03:00,30600.00,21513.20,248.25,14923.70,14923.70,25928.32,218.25,0.00,0.00,0.00,0.00,705.00,0.00,0.00,123.47
09.09.2019 04:00,30300.00,21451.70,206.00,14768.50,14768.40,25645.43,176.00,0.00,0.00,0.00,0.00,632.00,0.00,0.00,84.98
09.09.2019 05:00,30100.00,21257.00,268.15,14711.20,14711.20,25577.24,228.15,0.00,0.00,0.00,0.00,859.67,0.00,0.00,136.96
09.09.2019 06:00,29300.00,20811.30,269.22,14779.20,14779.20,25535.38,229.22,0.00,0.00,0.00,0.00,847.22,0.00,0.00,115.97
09.09.2019 07:00,30900.00,21051.40,297.01,16433.20,16433.10,27119.82,317.01,896.50,0.00,0.00,188.14,0.00,0.00,0.00,0.00
09.09.2019 08:00,36100.00,22349.20,308.79,21007.90,21007.80,31896.00,296.79,204.17,0.00,0.00,0.00,381.83,0.00,0.00,0.00
09.09.2019 09:00,38500.00,24212.80,308.65,22558.60,22558.50,34357.66,308.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09.09.2019 10:00,39500.00,24641.90,308.65,23727.50,23727.40,35198.01,283.65,0.00,0.00,0.00,0.00,261.25,0.00,0.00,26.05
09.09.2019 11:00,40400.00,24832.30,310.93,24596.10,24596.00,35942.55,281.20,0.00,0.00,0.00,0.00,385.97,0.00,0.00,25.61
09.09.2019 12:00,39200.00,24866.60,308.23,23615.40,23615.30,34771.71,282.24,0.00,0.00,0.00,0.00,349.00,0.00,0.00,12.47
09.09.2019 13:00,40500.00,24933.70,310.43,24384.60,24384.60,35738.12,285.43,132.50,0.00,0.00,4.00,355.50,0.00,0.00,12.00
09.09.2019 14:00,41700.00,24888.70,314.11,25297.70,25297.60,36976.10,289.11,0.00,0.00,0.00,0.00,270.00,0.00,0.00,12.00
09.09.2019 15:00,41800.00,24851.40,314.21,25014.40,25014.30,37240.54,284.21,0.00,0.00,0.00,0.00,461.20,0.00,0.00,13.28
09.09.2019 16:00,42200.00,24883.60,314.24,24438.50,24438.40,37527.23,280.00,0.00,0.00,0.00,0.00,567.00,0.00,0.00,28.10
09.09.2019 17:00,41700.00,24432.40,314.54,23612.80,23612.70,37411.28,289.54,0.00,0.00,0.00,0.00,213.37,0.00,0.00,0.29
09.09.2019 18:00,40500.00,24118.40,312.03,22207.40,22207.30,36665.01,312.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09.09.2019 19:00,41100.00,24330.90,314.73,22639.70,22639.60,37314.11,289.73,0.00,0.00,0.00,0.00,161.10,0.00,0.00,0.00
09.09.2019 20:00,41500.00,24218.30,314.93,22575.60,22575.50,37346.31,264.93,0.00,0.00,0.00,0.00,845.50,0.00,0.00,123.71
09.09.2019 21:00,40300.00,24195.80,311.36,21451.50,21451.40,36238.81,256.00,138.00,0.00,0.00,3.00,1112.05,0.00,0.00,100.78
09.09.2019 22:00,39300.00,24012.50,309.83,20767.20,20767.20,35161.01,256.00,0.00,0.00,0.00,0.00,969.35,0.00,0.00,78.30
09.09.2019 23:00,37600.00,23637.20,305.74,19529.20,19529.10,33626.67,256.00,0.00,0.00,0.00,0.00,913.00,0.00,0.00,67.29
10.09.2019 00:00,35500.00,23269.30,304.00,17370.60,17370.60,31492.53,269.20,140.33,0.00,0.00,0.00,881.00,52.25,0.00,126.01
10.09.2019 01:00,33900.00,21671.50,303.69,17539.80,17539.80,30008.25,278.69,369.83,0.00,0.00,0.00,885.03,0.00,0.00,78.60
10.09.2019 02:00,32700.00,21328.70,301.11,16640.30,16640.20,28581.45,277.00,250.00,0.00,0.00,0.00,761.00,0.00,0.00,158.61
10.09.2019 03:00,32100.00,21364.30,299.00,16100.50,16100.40,27616.55,260.00,84.75,0.00,0.00,0.10,770.00,0.00,0.00,181.19
10.09.2019 04:00,31700.00,21192.90,288.17,15852.20,15852.10,27231.59,254.20,0.00,0.00,0.00,0.00,574.00,0.00,0.00,124.77
10.09.2019 05:00,31600.00,21150.20,280.00,15888.30,15888.30,26936.74,251.00,0.00,0.00,0.00,0.00,487.15,0.00,0.00,69.79
10.09.2019 06:00,30800.00,20876.60,267.88,15972.30,15972.20,26787.94,267.88,0.00,0.00,0.00,0.00,300.00,0.00,0.00,70.00
10.09.2019 07:00,32100.00,21036.10,300.84,17386.40,17386.30,28187.64,292.01,470.50,0.00,0.00,3.94,606.00,0.00,0.00,54.52
10.09.2019 08:00,36700.00,22641.80,309.05,21254.30,21254.30,32239.05,294.05,558.33,0.00,0.00,1.51,813.93,0.00,0.00,47.24
10.09.2019 09:00,39000.00,24460.30,310.84,22616.60,22616.50,34587.93,310.84,192.27,0.00,0.00,0.84,81.95,0.00,0.00,0.32
10.09.2019 10:00,39800.00,24793.80,310.95,23584.60,23584.50,35402.25,310.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.09.2019 11:00,40700.00,25033.00,311.19,24381.90,24381.80,36129.71,296.53,0.00,0.00,0.00,0.00,66.83,0.00,0.00,0.00
10.09.2019 12:00,39400.00,25067.60,307.27,23368.00,23367.90,34830.65,292.01,0.00,0.00,0.00,0.00,122.70,0.00,0.00,2.86
10.09.2019 13:00,40400.00,25162.60,309.18,24041.30,24041.20,35680.26,279.20,104.17,0.00,0.00,0.00,749.27,0.00,0.00,65.05
10.09.2019 14:00,41800.00,25240.60,312.69,24864.20,24864.10,36789.30,312.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.09.2019 15:00,41900.00,25233.80,312.40,24463.70,24463.60,37134.15,292.40,0.00,0.00,0.00,0.00,259.73,0.00,0.00,28.11
10.09.2019 16:00,42200.00,25144.10,312.37,23899.40,23899.30,37447.70,287.37,0.00,0.00,0.00,0.00,350.44,0.00,0.00,23.73
10.09.2019 17:00,42000.00,24560.80,312.17,23061.50,23061.40,37222.54,297.51,0.00,0.00,0.00,0.00,53.33,0.00,0.00,0.00
10.09.2019 18:00,40600.00,24298.70,310.11,21784.60,21784.50,36543.28,321.11,627.68,0.00,0.00,166.18,0.00,0.00,0.00,0.00
10.09.2019 19:00,41200.00,24238.50,312.26,22302.10,22302.00,36960.87,327.26,596.00,0.00,0.00,92.20,0.00,0.00,0.00,0.00
10.09.2019 20:00,41400.00,24351.40,311.36,21996.20,21996.10,36923.54,326.36,600.00,0.00,0.00,80.64,0.00,0.00,0.00,0.00
10.09.2019 21:00,40100.00,24170.60,308.20,21068.00,21067.90,35665.94,323.20,1107.50,0.00,0.00,295.87,85.50,0.00,0.00,0.00
10.09.2019 22:00,39200.00,23973.70,307.06,20265.50,20265.50,34442.93,322.06,1421.00,0.00,0.00,242.09,332.52,0.00,0.00,0.00
10.09.2019 23:00,37600.00,23629.40,303.89,18941.30,18941.30,32894.98,318.89,1039.35,0.00,0.00,175.15,184.82,0.00,0.00,0.00
11.09.2019 00:00,33500.00,23345.10,300.79,16321.00,16320.90,30860.73,300.79,345.00,0.00,0.00,42.28,132.53,0.00,0.00,0.00
11.09.2019 01:00,31900.00,22087.10,300.25,16691.80,16691.70,28993.08,300.25,237.45,0.00,0.00,7.15,46.20,0.00,0.00,0.00
11.09.2019 02:00,30900.00,21688.10,297.97,16264.00,16264.00,27727.20,285.97,0.00,0.00,0.00,0.00,95.75,0.00,0.00,5.14
11.09.2019 03:00,30100.00,21590.70,253.64,16060.10,16060.10,26973.40,253.64,0.00,0.00,0.00,0.00,179.06,0.00,0.00,0.08
11.09.2019 04:00,30000.00,21415.20,253.63,15971.10,15971.10,27066.49,253.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.09.2019 05:00,30000.00,21193.20,266.13,16079.70,16079.70,27177.97,266.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.09.2019 06:00,29500.00,20966.50,265.96,15788.60,15788.50,27142.27,265.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.09.2019 07:00,30300.00,21195.20,300.94,17140.00,17139.90,28469.09,300.94,197.87,0.00,0.00,0.79,25.67,0.00,0.00,0.05
11.09.2019 08:00,35000.00,22862.50,307.31,20876.70,20876.60,32212.14,307.31,519.40,0.00,0.00,0.00,279.33,0.00,0.00,0.00
11.09.2019 09:00,37200.00,24543.00,308.27,22267.10,22267.00,34099.56,320.00,418.03,0.00,0.00,33.24,0.00,0.00,0.00,0.00
11.09.2019 10:00,37800.00,24835.40,310.02,23267.70,23267.70,34972.35,324.02,568.59,0.00,0.00,102.23,0.00,0.00,0.00,0.00
11.09.2019 11:00,38400.00,24958.10,310.49,23899.00,23898.90,35536.58,325.40,760.00,0.00,0.00,138.31,0.00,0.00,0.00,0.00
11.09.2019 12:00,37000.00,24951.30,306.93,22795.00,22794.90,34417.89,320.93,730.02,0.00,0.00,150.03,0.00,0.00,0.00,0.00
11.09.2019 13:00,38200.00,25064.60,308.98,23455.60,23455.50,35220.31,323.90,749.33,0.00,0.00,141.41,0.00,0.00,0.00,0.00
11.09.2019 14:00,39300.00,25110.80,311.98,24141.70,24141.60,36241.68,321.98,580.00,0.00,0.00,127.76,0.00,0.00,0.00,0.00
11.09.2019 15:00,39300.00,25081.20,311.85,23792.00,23791.90,36213.06,325.85,666.75,0.00,0.00,145.76,0.00,0.00,0.00,0.00
11.09.2019 16:00,39800.00,25031.70,312.32,23310.90,23310.80,36677.26,332.32,1046.78,0.00,0.00,257.23,0.00,0.00,0.00,0.00
11.09.2019 17:00,39300.00,24534.70,311.66,22588.60,22588.50,36664.21,337.00,1491.00,0.00,0.00,380.58,53.30,0.00,0.00,1.08
11.09.2019 18:00,38600.00,24224.60,309.39,21344.50,21344.40,36197.21,338.88,1436.22,0.00,0.00,318.99,0.00,0.00,0.00,0.00
11.09.2019 19:00,39700.00,24314.80,311.79,21952.60,21952.50,36730.08,341.00,1537.12,0.00,0.00,373.91,0.00,0.00,0.00,0.00
11.09.2019 20:00,39700.00,24427.90,309.48,21439.80,21439.70,36343.12,338.88,1206.07,0.00,0.00,248.45,0.00,0.00,0.00,0.00
11.09.2019 21:00,38400.00,24298.80,306.31,20521.70,20521.60,34989.69,338.80,1792.40,0.00,0.00,392.18,194.25,0.00,0.00,0.89
11.09.2019 22:00,37200.00,24089.00,303.75,19712.80,19712.70,34317.18,327.75,1163.52,0.00,0.00,296.50,107.67,0.00,0.00,0.00
11.09.2019 23:00,35700.00,23699.80,302.15,18372.30,18372.30,32923.84,302.15,626.39,0.00,0.00,62.59,521.65,0.00,0.00,53.83
12.09.2019 00:00,33500.00,23657.60,302.37,16730.50,16730.40,30802.67,277.37,0.00,0.00,0.00,0.00,790.57,0.00,0.00,184.11
12.09.2019 01:00,32000.00,22083.30,302.74,16996.80,16996.80,29297.54,302.74,52.67,0.00,0.00,2.47,66.27,0.00,0.00,0.30
12.09.2019 02:00,31000.00,21695.30,300.00,16541.40,16541.30,27904.31,300.00,108.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.09.2019 03:00,30100.00,21404.70,297.99,16131.30,16131.30,27425.23,297.99,434.57,0.00,0.00,127.50,0.00,0.00,0.00,0.00
12.09.2019 04:00,30000.00,21187.40,285.11,15978.60,15978.70,27031.51,285.11,470.50,0.00,0.00,151.97,0.00,0.00,0.00,0.00
12.09.2019 05:00,30100.00,21102.30,285.11,16078.20,16078.30,27002.24,305.00,613.00,0.00,0.00,157.79,0.00,0.00,0.00,0.00
12.09.2019 06:00,29600.00,21294.10,273.42,15976.30,15976.30,26886.87,293.30,622.82,0.00,0.00,159.56,0.00,0.00,0.00,0.00
12.09.2019 07:00,30800.00,21222.30,301.56,17369.80,17369.70,28412.64,306.56,194.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.09.2019 08:00,35200.00,22863.40,307.54,21070.00,21070.00,32001.99,320.00,1546.62,0.00,0.00,607.04,314.67,0.00,0.00,6.32
12.09.2019 09:00,37300.00,24566.30,308.57,22238.40,22238.30,34259.96,328.57,2224.37,0.00,0.00,938.80,0.00,0.00,0.00,0.00
12.09.2019 10:00,37700.00,24927.20,309.63,23059.40,23059.40,34838.28,333.63,2198.12,0.00,0.00,532.01,249.70,0.00,0.00,1.33
12.09.2019 11:00,38400.00,25015.80,310.78,23800.70,23800.60,35484.48,330.70,1580.58,0.00,0.00,320.34,79.43,0.00,0.00,0.00
12.09.2019 12:00,37000.00,25068.70,306.20,22679.30,22679.20,33819.73,326.10,1388.00,0.00,0.00,290.70,0.00,0.00,0.00,0.00
12.09.2019 13:00,38000.00,25279.00,308.56,23410.90,23410.80,34781.15,320.00,1183.25,0.00,0.00,276.61,111.10,0.00,0.00,0.00
12.09.2019 14:00,39100.00,25380.10,311.99,24149.60,24149.50,35819.76,331.99,1625.92,0.00,0.00,345.78,32.40,0.00,0.00,0.00
12.09.2019 15:00,39200.00,25378.40,311.81,23822.30,23822.20,36113.23,329.99,1449.33,0.00,0.00,337.24,0.00,0.00,0.00,0.00
12.09.2019 16:00,39800.00,25343.30,311.15,23252.90,23252.80,36560.89,325.15,1313.83,0.00,0.00,336.32,0.00,0.00,0.00,0.00
12.09.2019 17:00,39500.00,24787.40,311.34,22596.20,22596.10,36674.89,328.00,1320.33,0.00,0.00,350.57,0.00,0.00,0.00,0.00
12.09.2019 18:00,38600.00,24527.60,308.78,21433.40,21433.30,35978.66,328.88,1449.98,0.00,0.00,243.25,0.00,0.00,0.00,0.00
12.09.2019 19:00,39700.00,24690.60,310.69,22087.50,22087.40,36682.56,333.00,1718.37,0.00,0.00,418.03,0.00,0.00,0.00,0.00
12.09.2019 20:00,39600.00,24811.20,309.62,21554.10,21554.00,36344.64,335.62,1991.40,0.00,0.00,388.14,76.50,0.00,0.00,0.00
12.09.2019 21:00,38400.00,24699.60,306.57,20613.00,20612.90,35214.79,326.57,1648.75,0.00,0.00,318.05,151.50,0.00,0.00,0.00
12.09.2019 22:00,37300.00,24478.20,304.70,19779.60,19779.50,34234.11,320.00,1334.00,0.00,0.00,271.21,115.42,0.00,0.00,0.00
12.09.2019 23:00,35500.00,24124.80,301.53,18475.40,18475.40,32668.20,318.44,787.75,0.00,0.00,185.89,10.00,0.00,0.00,0.00
13.09.2019 00:00,33400.00,23607.20,301.87,16420.90,16420.80,30513.99,301.87,150.00,0.00,0.00,73.94,0.00,0.00,0.00,0.00
13.09.2019 01:00,31900.00,22322.50,301.86,16412.00,16411.90,28696.29,301.86,178.15,0.00,0.00,73.34,94.50,0.00,0.00,0.00
13.09.2019 02:00,30900.00,21809.00,300.04,16034.40,16034.40,27644.12,300.04,110.00,0.00,0.00,63.20,0.00,0.00,0.00,0.00
13.09.2019 03:00,30100.00,21719.10,283.11,15589.40,15589.30,26563.52,293.11,1261.00,0.00,0.00,887.35,0.00,0.00,0.00,0.00
13.09.2019 04:00,29900.00,21584.70,288.16,15443.00,15443.00,26367.72,298.16,1473.63,0.00,0.00,927.80,0.00,0.00,0.00,0.00
13.09.2019 05:00,30000.00,21471.50,297.99,15495.30,15495.30,26458.82,307.99,1299.73,0.00,0.00,959.35,0.00,0.00,0.00,0.00
13.09.2019 06:00,29600.00,21269.70,297.99,15212.80,15212.80,26782.77,307.99,2026.83,0.00,0.00,1363.06,0.00,0.00,0.00,0.00
13.09.2019 07:00,30800.00,21173.10,300.47,16900.00,16899.90,28314.44,301.11,1060.52,0.00,0.00,431.00,0.00,0.00,0.00,0.00
13.09.2019 08:00,35100.00,22892.60,307.92,20426.30,20426.30,32257.31,307.92,550.58,0.00,0.00,64.56,439.75,0.00,0.00,9.71
13.09.2019 09:00,37200.00,24629.80,309.23,21628.20,21628.10,34531.82,281.23,129.00,0.00,0.00,8.39,400.40,0.00,0.00,30.96
13.09.2019 10:00,37500.00,24891.20,309.93,22630.80,22630.80,34792.77,274.93,8.33,0.00,0.00,0.00,488.23,0.00,0.00,36.82
13.09.2019 11:00,38300.00,25001.40,311.55,23240.90,23240.80,35253.82,293.00,0.00,0.00,0.00,0.00,108.05,0.00,0.00,0.50
13.09.2019 12:00,36700.00,25080.70,306.46,22021.20,22021.10,33734.23,281.46,133.33,0.00,0.00,0.00,403.97,0.00,0.00,25.67
13.09.2019 13:00,36500.00,25150.40,304.58,21751.60,21751.60,33377.41,269.92,0.00,0.00,0.00,0.00,570.55,0.00,0.00,27.30
13.09.2019 14:00,38900.00,25360.60,310.15,23216.70,23216.70,35750.28,280.15,0.00,0.00,0.00,0.00,454.35,0.00,0.00,19.95
13.09.2019 15:00,39300.00,25382.90,310.63,22912.80,22912.80,36083.52,275.63,0.00,0.00,0.00,0.00,718.00,0.00,0.00,77.71
13.09.2019 16:00,39900.00,25332.40,310.74,22528.40,22528.40,36642.07,275.74,0.00,0.00,0.00,0.00,719.00,0.00,0.00,43.92
13.09.2019 17:00,39800.00,24830.00,310.63,21757.20,21757.20,36427.57,280.00,0.00,0.00,0.00,0.00,488.92,0.00,0.00,3.13
13.09.2019 18:00,39000.00,24715.20,307.75,20588.90,20588.80,35541.67,282.75,41.67,0.00,0.00,0.00,441.00,0.00,0.00,0.00
13.09.2019 19:00,40000.00,24787.70,309.68,21199.90,21199.80,36284.64,283.69,0.00,0.00,0.00,0.00,430.00,0.00,0.00,0.00
13.09.2019 20:00,39800.00,24790.40,308.88,20762.70,20762.70,36059.21,278.88,0.00,0.00,0.00,0.00,551.75,0.00,0.00,0.00
13.09.2019 21:00,38500.00,24618.70,306.03,19890.20,19890.10,34967.74,271.20,0.00,0.00,0.00,0.00,529.75,0.00,0.00,0.00
13.09.2019 22:00,37400.00,24557.80,303.64,18932.40,18932.30,33891.50,273.64,0.00,0.00,0.00,0.00,489.00,0.00,0.00,16.01
13.09.2019 23:00,35400.00,24343.80,301.95,17701.60,17701.60,32394.93,275.96,0.00,0.00,0.00,0.00,444.00,0.00,0.00,20.91
14.09.2019 00:00,33400.00,23681.60,304.00,16047.30,16047.20,30323.42,281.20,0.00,0.00,0.00,0.00,404.37,0.00,0.00,25.57
14.09.2019 01:00,32100.00,22284.10,303.52,16105.80,16105.80,28419.46,303.52,1386.37,0.00,0.00,1204.88,91.50,0.00,0.00,0.00
14.09.2019 02:00,30800.00,21903.10,300.43,15648.90,15648.80,27038.27,300.43,2133.88,0.00,0.00,1845.75,0.00,0.00,0.00,0.00
14.09.2019 03:00,30000.00,21960.50,280.00,15241.60,15241.60,26067.96,280.00,1695.00,0.00,0.00,1157.22,0.00,0.00,0.00,0.00
14.09.2019 04:00,29600.00,21985.00,269.99,15140.30,15140.20,25576.63,274.99,2301.33,0.00,0.00,1581.15,0.00,0.00,0.00,0.00
14.09.2019 05:00,29400.00,21864.20,260.00,15189.20,15189.20,25317.24,270.00,1948.00,0.00,0.00,1075.19,0.00,0.00,0.00,0.00
14.09.2019 06:00,28700.00,21660.50,262.00,14691.90,14691.90,25307.46,272.00,1901.00,0.00,0.00,1123.57,0.00,0.00,0.00,0.00
14.09.2019 07:00,28900.00,21664.90,279.99,15296.90,15296.70,25860.51,279.99,1328.07,0.00,0.00,669.00,0.00,0.00,0.00,0.00
14.09.2019 08:00,32000.00,23028.00,302.74,17965.70,17965.60,28675.60,294.74,221.53,0.00,0.00,0.38,261.18,0.00,0.00,4.60
14.09.2019 09:00,34200.00,24820.30,303.05,19245.00,19245.00,30771.39,312.05,374.87,0.00,0.00,55.15,0.00,0.00,0.00,0.00
14.09.2019 10:00,35100.00,25176.30,303.11,20245.40,20245.40,31773.86,313.11,656.63,0.00,0.00,154.12,0.00,0.00,0.00,0.00
14.09.2019 11:00,35900.00,25326.20,305.95,21252.40,21252.30,32339.99,314.95,607.00,0.00,0.00,152.16,78.00,0.00,0.00,0.00
14.09.2019 12:00,34900.00,25505.30,300.00,20368.30,20368.30,31454.78,309.90,632.15,0.00,0.00,153.44,0.00,0.00,0.00,0.00
14.09.2019 13:00,35500.00,25445.60,300.64,20743.20,20743.20,31938.22,309.64,724.33,0.00,0.00,308.23,0.00,0.00,0.00,0.00
14.09.2019 14:00,36000.00,25562.90,302.16,20790.00,20790.00,32456.50,302.16,492.00,0.00,0.00,175.90,0.00,0.00,0.00,0.00
14.09.2019 15:00,36000.00,25445.00,302.53,20284.40,20284.40,32291.21,302.53,422.00,0.00,0.00,174.46,0.00,0.00,0.00,0.00
14.09.2019 16:00,36000.00,25375.50,302.48,19887.50,19887.50,32515.91,302.48,347.00,0.00,0.00,165.86,0.00,0.00,0.00,0.00
14.09.2019 17:00,36200.00,24849.60,303.77,19340.80,19340.70,32466.35,303.77,294.67,0.00,0.00,169.46,0.00,0.00,0.00,0.00
14.09.2019 18:00,36500.00,24660.60,305.65,19125.60,19125.60,32691.97,305.65,483.92,0.00,0.00,172.50,0.00,0.00,0.00,0.00
14.09.2019 19:00,37800.00,25030.30,308.63,19732.80,19732.70,33968.86,308.63,559.77,0.00,0.00,354.62,0.00,0.00,0.00,0.00
14.09.2019 20:00,37900.00,24869.60,308.73,19632.30,19632.20,33902.27,308.73,1186.17,0.00,0.00,842.63,131.67,0.00,0.00,0.00
14.09.2019 21:00,36700.00,24663.60,307.00,18966.90,18966.80,32394.69,307.00,1249.00,0.00,0.00,861.51,63.33,0.00,0.00,0.00
14.09.2019 22:00,35800.00,24400.00,304.34,18090.50,18090.40,31466.72,304.34,1230.00,0.00,0.00,864.39,204.17,0.00,0.00,0.00
14.09.2019 23:00,34000.00,24259.60,300.20,16913.70,16913.70,29844.35,300.20,520.33,0.00,0.00,112.79,153.63,0.00,0.00,28.70
15.09.2019 00:00,32200.00,24290.60,301.57,15457.70,15457.60,28523.72,201.70,0.00,0.00,0.00,0.00,1730.33,237.50,0.00,541.84
15.09.2019 01:00,30600.00,22754.80,301.68,15289.00,15288.90,26896.36,245.00,0.00,0.00,0.00,0.00,1491.50,0.00,0.00,204.74
15.09.2019 02:00,29200.00,22239.00,261.99,14947.70,14947.70,25551.53,215.00,0.00,0.00,0.00,0.00,1080.00,0.00,0.00,256.96
15.09.2019 03:00,28400.00,21833.30,249.99,14642.80,14642.80,24967.32,90.00,0.00,0.00,0.00,0.00,1802.84,0.00,0.00,606.15
15.09.2019 04:00,28000.00,21821.10,267.23,14491.20,14491.20,24550.22,0.09,0.00,0.00,0.00,0.00,2600.48,0.00,0.00,514.94
15.09.2019 05:00,27600.00,21784.20,215.01,14338.70,14338.70,24351.91,0.09,0.00,0.00,0.00,0.00,2132.00,0.00,0.00,194.45
15.09.2019 06:00,26400.00,21927.00,200.00,13777.70,13777.70,23776.09,0.09,51.23,0.00,0.00,0.00,2003.00,0.00,0.00,172.00
15.09.2019 07:00,25800.00,21837.50,194.90,13674.10,13674.10,23934.86,0.10,0.00,0.00,0.00,0.00,1355.77,0.00,0.00,169.76
15.09.2019 08:00,26200.00,23135.30,164.99,14580.40,14580.50,24628.95,24.00,230.33,0.00,0.00,0.00,1303.03,0.00,0.00,203.51
15.09.2019 09:00,27500.00,24588.90,50.00,15303.90,15304.00,26136.26,24.00,0.00,0.00,0.00,0.00,1056.00,0.00,0.00,171.33
15.09.2019 10:00,28400.00,24885.00,165.00,16141.90,16141.90,26531.10,24.00,0.00,0.00,0.00,0.00,1233.00,0.00,0.00,171.12
